category_list,funding_total_usd,status,country_code,category_funding,category_funding_key,countryKey,statusKey
Blogging Platforms|E-Books|Software,"$20,000 ",closed,ISR,low,1,6,3
News|Retail|Social Media|Software,"$50,000 ",closed,BRA,low,1,8,3
Apps|Services|Small and Medium Businesses,"$400,000 ",closed,KOR,low,1,21,3
Internet|Online Dating|Social Media|Women,"$387,700 ",closed,ESP,low,1,23,3
Advertising|Brand Marketing|Celebrity|Public Relations|Sales and Marketing|Social Media,"$25,025 ",closed,MEX,low,1,26,3
E-Commerce,"$17,000,000 ",closed,BRA,low,1,8,3
Services,"$640,254 ",closed,FRA,low,1,5,3
Games|Internet|Technology,"$920,000 ",closed,KOR,low,1,21,3
Clean Technology,"$6,000,000 ",closed,ISR,low,1,6,3
Coupons|Curated Web|Local|Shopping,"$1,073,497 ",closed,FRA,low,1,5,3
Clean Technology,"$6,660,000 ",closed,AUS,low,1,7,3
Flash Sales|Hospitality|Hotels,"$65,000 ",closed,CHL,low,1,28,3
Advertising,"$750,000 ",closed,ISR,low,1,6,3
Hardware + Software,"$5,980,000 ",closed,HUN,low,1,35,3
Enterprise Software,"$244,000 ",closed,SWE,low,1,15,3
Entertainment|Internet|Software|Television,"$886,210 ",closed,FRA,low,1,5,3
Carbon|Nanotechnology|Organic|Semiconductors,"$18,414,560 ",closed,FIN,low,1,24,3
Curated Web|E-Commerce|Fashion|Marketplaces|Startups,"$1,625,900 ",closed,FRA,low,1,5,3
E-Commerce,"$1,593,610 ",closed,ESP,low,1,23,3
Advertising|News|Social Media,"$2,600,000 ",closed,NOR,low,1,25,3
Bio-Pharm|Biotechnology|Nanotechnology,"$5,000,000 ",closed,DEU,low,1,18,3
Health Care,"$3,845,100 ",closed,SWE,low,1,15,3
Content|Games|Internet|Software|Video,"$134,250 ",closed,FIN,low,1,24,3
All Students|Collaboration|Education|High Schools|Teachers|Video,"$350,000 ",closed,SLV,low,1,46,3
Search,"$840,000 ",closed,NGA,low,1,47,3
E-Commerce|Online Travel,"$692,850 ",closed,ESP,low,1,23,3
Mobile|QR Codes|SMS|Ticketing,"$60,000 ",closed,BRA,low,1,8,3
Career Management|Education|Skill Assessment|Software,"$50,000 ",closed,COL,low,1,48,3
Governments|Health and Insurance,"$25,000,000 ",closed,IND,low,1,11,3
Entertainment|Mobile|SMS|Tourism,"$1,000,000 ",closed,FIN,low,1,24,3
Contact Management|Databases|Enterprise Software|Mobile|Social CRM|Synchronization,"$10,000 ",closed,CHE,low,1,4,3
Security,"$627,300 ",closed,IRL,low,1,22,3
Development Platforms|Games|Video Games,"$40,143 ",closed,MEX,low,1,26,3
Internet|Social Network Media,"$18,852 ",closed,DEU,low,1,18,3
Information Technology|Software,"$20,000 ",closed,IND,low,1,11,3
Coupons|Discounts|E-Commerce|Group Buying|Startups,"$1,500,000 ",closed,BRA,low,1,8,3
Consulting|Video,"$7,000 ",closed,CHN,low,1,9,3
Biotechnology,"$11,885,330 ",closed,FRA,low,1,5,3
Design,"$1,210,185 ",closed,DEU,low,1,18,3
Billing|Human Resources|Internet|Tracking,"$25,025 ",closed,MEX,low,1,26,3
Design|Internet|Optimization|Software|Startups|Web Design|Web Development|Web Tools,"$20,000 ",closed,MEX,low,1,26,3
Games,"$17,136 ",closed,DEU,low,1,18,3
Digital Media|Internet Marketing|SEO,"$2,545,000 ",closed,CHN,low,1,9,3
Advice|Internet Marketing|Marketing Automation,"$5,118,761 ",closed,IND,low,1,11,3
Analytics,"$16,000 ",closed,ISL,low,1,49,3
Curated Web|Internet|Messaging|Mobile|SMS|SNS|Technology,"$100,000 ",closed,KOR,low,1,21,3
Apps|Customer Support Tools|Information Technology,"$100,000 ",closed,PAK,low,1,30,3
Entertainment|Game|Internet,"$115,549 ",closed,BGR,low,1,40,3
3D|E-Commerce|SNS|Social Buying,"$390,000 ",closed,CHN,low,1,9,3
Information Services|Information Technology|Telecommunications,"$362,660 ",closed,BRA,low,1,8,3
Brand Marketing|Social Media|Social Media Marketing,"$33,000 ",closed,CHL,low,1,28,3
Big Data|Data Visualization|Information Technology,"$666,000 ",closed,BRA,low,1,8,3
Databases|Email|Internet|Mobile|VoIP,"$2,500,000 ",closed,FRA,low,1,5,3
Curated Web|Event Management|Events,"$250,000 ",closed,BRA,low,1,8,3
Finance|Peer-to-Peer,"$98,000 ",closed,AUS,low,1,7,3
Curated Web|Discounts|Promotional,"$100,000 ",closed,IDN,low,1,44,3
Business Services|E-Commerce|Software,"$3,150,000 ",closed,POL,low,1,32,3
Professional Networking|Public Relations|Small and Medium Businesses|Social Network Media,"$550,200 ",closed,ESP,low,1,23,3
Game|Kids|Parenting,"$100,000 ",closed,BRA,low,1,8,3
Curated Web|Design|Freelancers|Recruiting|Search|Writers,"$1,000,000 ",closed,ISR,low,1,6,3
Cloud Computing|Document Management|Enterprise Software|Internet,"$622,125 ",closed,ESP,low,1,23,3
Music,"$1,000,000.00 ",closed,SWE,low,1,15,3
E-Commerce|English-Speaking|Freelancers|Outsourcing,"$100,000 ",closed,JPN,low,1,10,3
News|Software,"$100,000 ",closed,BRA,low,1,8,3
Mobile,"$120,000 ",closed,CHN,low,1,9,3
Service Providers,"$14,509 ",closed,ITA,low,1,17,3
Apps|Mobile|Sports,"$30,000 ",closed,BRA,low,1,8,3
Curated Web,"$100,000 ",closed,CHN,low,1,9,3
Consulting|Consumer Goods|Sales and Marketing,"$498,000 ",closed,BRA,low,1,8,3
Broadcasting|Entertainment|Television,"$4,674,662 ",closed,DEU,low,1,18,3
E-Commerce,"$1,100,000 ",closed,ISR,low,1,6,3
Analytics|Hardware + Software|Training,"$1,550,000 ",closed,ESP,low,1,23,3
Health Care Information Technology|Medical Devices,"$18,000,000 ",closed,ISR,low,1,6,3
Information Technology|Security|Services,"$2,006,760 ",closed,FRA,low,1,5,3
EdTech|Education,"$964,000 ",closed,IND,low,1,11,3
Finance|Services|Transportation,"$6,192,900 ",closed,ESP,low,1,23,3
Browser Extensions|Search,"$21,189 ",closed,AUT,low,1,38,3
Mobile|Mobile Payments|Payments,"$370,000 ",closed,MEX,low,1,26,3
Electrical Distribution|Energy|Manufacturing|Service Providers,"$16,393,442 ",closed,BRA,low,1,8,3
Design|E-Commerce|E-Commerce Platforms|Fashion|Textiles,"$42,447 ",closed,SWE,low,1,15,3
Games,"$1,410,000 ",closed,ESP,low,1,23,3
Advertising|Content Syndication|Facebook Applications|iPhone|Software|Video|Web Tools,"$1,100,000 ",closed,AUS,low,1,7,3
Games,"$40,000.00 ",closed,BRA,low,1,8,3
Finance,"$16,000,000 ",closed,IND,low,1,11,3
Content|SEO|Services,"$7,055 ",closed,SWE,low,1,15,3
Fashion,"$12,144,055 ",closed,FRA,low,1,5,3
Advertising|App Marketing|Games|Mobile|Social Media,"$1,000,000 ",closed,BRA,low,1,8,3
Biotechnology,"$8,610,000 ",closed,AUT,low,1,38,3
E-Commerce,"$1,500,000 ",closed,UKR,low,1,50,3
Messaging|Social Media|Social Network Media,"$200,000 ",closed,JPN,low,1,10,3
Cloud Infrastructure|E-Commerce|SaaS,"$350,000 ",closed,ISR,low,1,6,3
FinTech|Online Education,"$27,749 ",closed,ROM,low,1,34,3
Hardware + Software,"$4,720,000 ",closed,BEL,low,1,12,3
Enterprise Software,"$450,000 ",closed,ISR,low,1,6,3
Cloud Computing|Enterprise Software|Printing,"$675,150 ",closed,DEU,low,1,18,3
Beauty|Cosmetics|E-Commerce|Subscription Businesses,"$500,000 ",closed,IND,low,1,11,3
Games|Graphics|Toys,"$50,000 ",closed,PER,low,1,51,3
Beauty|Cosmetics|Manufacturing,"$14,841,000.00 ",closed,ITA,low,1,17,3
Biotechnology|Technology,"$243,000 ",closed,ESP,low,1,23,3
Financial Services,"$5,527,508 ",closed,FRA,low,1,5,3
Mobile,"$12,000,000 ",closed,NGA,low,1,47,3
Games,"$5,000,000 ",closed,CHN,low,1,9,3
Biotechnology|Medical Devices|Nanotechnology,"$338,834 ",closed,BRA,low,1,8,3
Curated Web,"$767,000 ",closed,DEU,low,1,18,3
Crowdsourcing|Curated Web|Design|Gift Card|Portals,"$40,000 ",closed,MYS,low,1,31,3
Hospitality,"$110,000 ",closed,BRA,low,1,8,3
Finance Technology|Financial Services|FinTech|Hedge Funds|Wealth Management,"$1,885,043 ",closed,NOR,low,1,25,3
Publishing|Television|Video,"$1,126,000 ",closed,ISR,low,1,6,3
Curated Web|Internet|Messaging|Social Network Media,"$10,000 ",closed,BRA,low,1,8,3
Advertising|Sales and Marketing|Social Media,"$72,360 ",closed,FRA,low,1,5,3
Cloud Computing|Web Hosting,"$3,000,000 ",closed,ISR,low,1,6,3
Apps|Cable|Mobile,"$500,000 ",closed,IRL,low,1,22,3
Bitcoin,"$2,450,000 ",closed,LUX,low,1,52,3
Cloud Computing|Printing|Software,"$9,000,000 ",closed,NOR,low,1,25,3
Semiconductors,"$670,000 ",closed,DEU,low,1,18,3
Technology,"$1,980,219 ",closed,AUS,low,1,7,3
Finance|Financial Services|Services,"$242,132 ",closed,BRA,low,1,8,3
Information Technology|Innovation Management|Service Providers,"$25,000 ",closed,IND,low,1,11,3
E-Commerce|Facebook Applications,"$18,885 ",closed,DEU,low,1,18,3
E-Commerce,"$1,000,000 ",closed,DEU,low,1,18,3
Curated Web|Facebook Applications|Social Media,"$300,000 ",closed,ISR,low,1,6,3
Advertising,"$2,000,000 ",closed,IND,low,1,11,3
Financial Services|P2P Money Transfer,"$5,699,196 ",closed,GRC,low,1,29,3
Internet TV|Online Scheduling|Software|Television,"$465,240 ",closed,ITA,low,1,17,3
Biotechnology|Health Diagnostics,"$1,000,000 ",closed,ISR,low,1,6,3
Enterprises|Enterprise Software|Information Services|Technology,"$50,576 ",closed,AUT,low,1,38,3
Messaging,"$2,616,800 ",closed,DNK,low,1,19,3
Curated Web|Human Resources|Professional Networking,"$310,000 ",closed,ESP,low,1,23,3
Internet|Media|Mobile|Social Media,"$11,852,030 ",closed,FRA,low,1,5,3
Innovation Management|Manufacturing|Portals|Rental Housing,"$455,204 ",closed,FRA,low,1,5,3
Games|Mobile Games,"$2,500,000 ",closed,FIN,low,1,24,3
Professional Networking|Social Media,"$62,768 ",closed,DNK,low,1,19,3
Web Hosting,"$2,200,000 ",closed,CHN,low,1,9,3
Curated Web|Social Network Media|Universities,"$158,940 ",closed,FRA,low,1,5,3
Chat|Curated Web|Mobile|Social Network Media,"$300,000 ",closed,TWN,low,1,53,3
Search,"$15,000,000 ",closed,IND,low,1,11,3
Advertising|Cloud Computing|Collaboration|Databases|Digital Media|iPad|Publishing|Services|Software|Textbooks|Web Development,"$6,433,000 ",closed,FRA,low,1,5,3
Internet|Local|Local Search|Mobile|Search,"$100,000 ",closed,NGA,low,1,47,3
Real Estate,"$3,371,127 ",closed,FRA,low,1,5,3
Curated Web|Services|Web Presence Management,"$1,613,875 ",closed,FIN,low,1,24,3
App Marketing|Apps|Coupons|Discounts|E-Commerce|Location Based Services|Mobile|Mobile Commerce|Online Reservations|QR Codes|Retail|Sales and Marketing|Shopping,"$5,600,000 ",closed,CHL,low,1,28,3
Business Services|Online Auctions|Proximity Internet|Real Estate,"$3,300,000 ",closed,AUS,low,1,7,3
Biotechnology,"$3,000,000 ",closed,DEU,low,1,18,3
E-Commerce|Fashion,"$100,000 ",closed,LBN,low,1,39,3
Games,"$20,000,000 ",closed,CHN,low,1,9,3
Consulting|Information Technology|Software,"$25,000 ",closed,TUR,low,1,37,3
E-Commerce,"$697,792 ",closed,SWE,low,1,15,3
Journalism|News,"$252,040 ",closed,SVN,low,1,54,3
Hospitality|Hotels|Service Providers,"$136,332 ",closed,BRA,low,1,8,3
Enterprise Software|Hotels|Maps|Travel,"$5,000 ",closed,ARE,low,1,36,3
Collaboration|SaaS,"$7,000,000 ",closed,ROM,low,1,34,3
Internet|Internet Marketing|Mobile|SEO|Software|Web Tools,"$25,000 ",closed,PAK,low,1,30,3
Search,"$9,000,000 ",closed,CHE,low,1,4,3
Delivery|Restaurants|Services,"$100,000 ",closed,IND,low,1,11,3
Collaboration|Curated Web|EdTech|Education|Health and Wellness,"$3,581,700 ",closed,FRA,low,1,5,3
Hotels|Resorts|Travel,"$63,173 ",closed,DEU,low,1,18,3
Clinical Trials|Health Care|Pharmaceuticals,"$10,000,000 ",closed,AUS,low,1,7,3
Public Relations,"$50,000 ",closed,AUS,low,1,7,3
Design,"$50,000 ",closed,PER,low,1,51,3
Public Relations,"$4,510,000 ",closed,THA,low,1,55,3
Application Platforms|Mobile|Web Development,"$50,000 ",closed,PER,low,1,51,3
News,"$10,000 ",closed,IND,low,1,11,3
Search|Semantic Search|Semantic Web,"$1,100,000 ",closed,HUN,low,1,35,3
Advertising|Communities|Email|Mobility|Social Network Media|Web Design|Web Development|Web Tools,"$300,000 ",closed,CHN,low,1,9,3
Automotive|Heavy Industry|Manufacturing,"$724,000 ",closed,BRA,low,1,8,3
Development Platforms|Game|Gamification,"$1,060,000 ",closed,SWE,low,1,15,3
Search,"$2,000,000 ",closed,ISR,low,1,6,3
E-Commerce,"$125,000 ",closed,IND,low,1,11,3
Design|Media|Sales and Marketing,"$1,950,000 ",closed,IRL,low,1,22,3
Automated Kiosk|Document Management|Services,"$800,000 ",closed,BRA,low,1,8,3
Hardware + Software,"$5,765,000 ",closed,BEL,low,1,12,3
Software|Web Hosting,"$630,000 ",closed,ISR,low,1,6,3
Finance,"$81,393 ",closed,CHL,low,1,28,3
Advertising,"$1,507,400.00 ",closed,ITA,low,1,17,3
Finance,"$550,000 ",closed,BRA,low,1,8,3
Business Services|Mobile|Software|Telecommunications|Training|Web Hosting,"$100,000 ",closed,UGA,low,1,56,3
Clean Technology,"$9,866,928 ",closed,DEU,low,1,18,3
E-Commerce,"$9,649,500 ",closed,CZE,low,1,16,3
E-Commerce|Health and Wellness|Mobile|Multi-level Marketing,"$180,000 ",closed,BRA,low,1,8,3
Electronics,"$2,204,719 ",closed,FRA,low,1,5,3
Business Services|FreetoPlay Gaming|Game|Games,"$81,438 ",closed,EST,low,1,45,3
Security,"$3,280,000 ",closed,ESP,low,1,23,3
Nanotechnology,"$907,900 ",closed,DEU,low,1,18,3
E-Commerce|Online Shopping,"$500,000 ",closed,IDN,low,1,44,3
Android|Big Data|Mobile|Sensors,"$733,615 ",closed,BEL,low,1,12,3
Music,"$950,000 ",closed,ISR,low,1,6,3
Browser Extensions|Search,"$100,000 ",closed,ISR,low,1,6,3
Media|Social Media,"$500,000 ",closed,IDN,low,1,44,3
Social Media,"$9,500 ",closed,AUS,low,1,7,3
Curated Web|Travel|Virtual Worlds,"$600,000 ",closed,ISR,low,1,6,3
B2B|Small and Medium Businesses,"$50,000 ",closed,AUS,low,1,7,3
Location Based Services|Music|Networking|Social Media|Sports,"$210,000 ",closed,FRA,low,1,5,3
Business Services|Curated Web|Facebook Applications|Social Media|Twitter Applications,"$277,120 ",closed,FRA,low,1,5,3
Biotechnology,"$10,869,100 ",closed,DEU,low,1,18,3
Investment Management|Professional Services|Real Estate,"$300,000 ",closed,IND,low,1,11,3
Education|Mobile|Online Education|SaaS|Software,"$150,000 ",closed,ROM,low,1,34,3
Curated Web,"$995,625.00 ",closed,DEU,low,1,18,3
Curated Web|Families|Online Travel|Social Travel,"$970,000 ",closed,ESP,low,1,23,3
B2B|Internet|Media,"$488,605 ",closed,ESP,low,1,23,3
Marketplaces|Real Estate|Realtors,"$609,932 ",closed,ITA,low,1,17,3
Advertising|Lead Generation|Web Design,"$260,000 ",closed,POL,low,1,32,3
Curated Web|Language Learning|Lifestyle,"$10,000 ",closed,CZE,low,1,16,3
Cloud Computing|E-Commerce|Legal|SaaS,"$2,100,000 ",closed,AUS,low,1,7,3
Advice|Internet|Legal,"$5,000 ",closed,NGA,low,1,47,3
Business Intelligence|Legal,"$20,275 ",closed,ITA,low,1,17,3
Development Platforms|Internet Marketing|Online Dating,"$13,595 ",closed,DEU,low,1,18,3
Entertainment|Games|Mobile|Portals,"$2,550,000 ",closed,ESP,low,1,23,3
Financial Services|Peer-to-Peer,"$1,400,000 ",closed,KOR,low,1,21,3
E-Commerce|Interior Design|Online Shopping,"$52,110 ",closed,ESP,low,1,23,3
Curated Web,"$100,000 ",closed,BEL,low,1,12,3
Mobile,"$1,892,250 ",closed,FRA,low,1,5,3
Curated Web|File Sharing|Media|Peer-to-Peer|Photo Sharing|Synchronization|Video,"$2,000,000 ",closed,ISR,low,1,6,3
Consumer Electronics|Internet of Things|Services,"$9,400,000 ",closed,CHN,low,1,9,3
Clean Technology,"$12,500,000 ",closed,TUR,low,1,37,3
Babies|Kids|Parenting|Photography|Video,"$40,968 ",closed,PRT,low,1,57,3
Marketplaces|Social Media|Social Media Marketing,"$50,511.00 ",closed,PER,low,1,51,3
Advertising|Social Bookmarking|Social Media|Visualization,"$133,150 ",closed,DEU,low,1,18,3
Lead Management|Mobile|Software,"$51,133 ",closed,CZE,low,1,16,3
Clean Technology,"$15,200,000 ",closed,AUS,low,1,7,3
Business Intelligence|Cloud Computing|Enterprise Software|SaaS,"$748,550 ",closed,ESP,low,1,23,3
Mobile|Startups,"$16,000 ",closed,ISL,low,1,49,3
E-Commerce|Shopping,"$233,100 ",closed,ROM,low,1,34,3
Advertising,"$161,307 ",closed,FRA,low,1,5,3
Mobile,"$2,500,000 ",closed,ISR,low,1,6,3
Business Services|Collaboration|Productivity Software|Software,"$80,000 ",closed,NZL,low,1,13,3
E-Commerce|SaaS|Search,"$600,000 ",closed,SWE,low,1,15,3
Energy|Oil & Gas|Sustainability,"$1,000,000 ",closed,BRA,low,1,8,3
Analytics|Big Data|Information Technology,"$17,136 ",closed,DNK,low,1,19,3
Telecommunications,"$1,117,938 ",closed,AUT,low,1,38,3
B2B|Business Intelligence|Direct Marketing|Direct Sales|Events|Internet Marketing|Sales and Marketing,"$300,000 ",closed,SAU,low,1,58,3
Travel,"$1,490,000 ",closed,IND,low,1,11,3
Business Services|Finance Technology,"$234,615 ",closed,PRT,low,1,57,3
Curated Web|E-Commerce|Social Commerce,"$500,000 ",closed,CHN,low,1,9,3
Logistics|Maps|Visualization,"$53,491 ",closed,SVK,low,1,43,3
Delivery|Health Care|Hospitals,"$150,000 ",closed,IND,low,1,11,3
Events|Social Media,"$30,000 ",closed,BRA,low,1,8,3
Hardware + Software,"$10,500,000 ",closed,ISR,low,1,6,3
Automotive|Manufacturing|Material Science,"$476,000 ",closed,BRA,low,1,8,3
Android|Apps|Mobile,"$5,000,000 ",closed,JPN,low,1,10,3
Games,"$550,000 ",closed,NZL,low,1,13,3
Facebook Applications|Online Dating|Psychology|Social Media,"$100,000 ",closed,ISR,low,1,6,3
Content|Games,"$2,977,800 ",closed,ESP,low,1,23,3
Advertising|Location Based Services|Mobile,"$285,000 ",closed,DEU,low,1,18,3
Mobile,"$11,750,000 ",closed,AUS,low,1,7,3
Location Based Services|Mobile,"$3,791,750 ",closed,DEU,low,1,18,3
Mobile,"$3,400,000 ",closed,CHN,low,1,9,3
E-Commerce|SaaS,"$126,080 ",closed,FRA,low,1,5,3
Application Platforms|Apps|Services,"$234,615 ",closed,ESP,low,1,23,3
Entertainment|Guides|Hospitality|Local|Nightclubs|Nightlife|Restaurants|Theatre,"$135,668 ",closed,FRA,low,1,5,3
Consumer Goods|Electronics|Lifestyle Products,"$56,059 ",closed,ITA,low,1,17,3
Banking|Big Data|Credit Cards|Finance|FinTech|Personal Finance,"$1,600,000 ",closed,JPN,low,1,10,3
Customer Service|Marketplaces|Services,"$374,158 ",closed,FIN,low,1,24,3
Internet,"$60,000 ",closed,MEX,low,1,26,3
Distribution|Mobile,"$3,750,000 ",closed,ISR,low,1,6,3
Computers|Design|Internet Service Providers,"$61,895 ",closed,IND,low,1,11,3
Hardware + Software,"$7,720,000 ",closed,PRT,low,1,57,3
Gps|Logistics|Transportation,"$7,300 ",closed,MEX,low,1,26,3
Events|Location Based Services|Messaging|Mobile Advertising|Mobile Coupons|Social + Mobile + Local,"$33,333 ",closed,CZE,low,1,16,3
Games|Public Relations,"$852,115 ",closed,FRA,low,1,5,3
Comics|E-Commerce|Entertainment|Games|Social Media|Television|Video|Video Games,"$350,000 ",closed,CRI,low,1,59,3
Photography|Software|Video,"$131,350.00 ",closed,EST,low,1,45,3
Nanotechnology,"$2,070,000 ",closed,SWE,low,1,15,3
Health Care,"$4,500,000 ",closed,CHE,low,1,4,3
Automotive|Gps|Location Based Services|Mobile|Navigation,"$4,068,970 ",closed,FRA,low,1,5,3
Android|Navigation|Travel|Web Development,"$27,034 ",closed,DEU,low,1,18,3
News,"$18,000,000 ",closed,NZL,low,1,13,3
Education|SaaS,"$35,000 ",closed,IND,low,1,11,3
Advertising,"$10,000,000 ",closed,CHN,low,1,9,3
Biotechnology,"$14,330,000 ",closed,DNK,low,1,19,3
Advertising,"$2,100,000 ",closed,NZL,low,1,13,3
Education,"$20,000,000 ",closed,CHN,low,1,9,3
Art|Consumer Electronics|Digital Entertainment|Digital Media|HDTV|Marketplaces|Video,"$850,000 ",closed,ISR,low,1,6,3
App Stores|Cloud Computing|Cloud Data Services|Enterprise Software|SaaS|Software|Storage,"$21,000,000 ",closed,IND,low,1,11,3
Incubators|Software|Web Tools,"$600,000 ",closed,ESP,low,1,23,3
E-Commerce|Facebook Applications|Services|Shopping,"$80,000 ",closed,PER,low,1,51,3
Health Care|Sustainability|Technology,"$16,227 ",closed,NLD,low,1,14,3
Games|Video on Demand|Video Streaming,"$70,000 ",closed,MEX,low,1,26,3
Social Media|Virtual Worlds,"$25,000,000 ",closed,KOR,low,1,21,3
Application Platforms|Communications Infrastructure|Financial Services,"$5,000,000 ",closed,LUX,low,1,52,3
Biotechnology,"$19,198,952 ",closed,SWE,low,1,15,3
Curated Web|Retail,"$30,000 ",closed,MEX,low,1,26,3
Augmented Reality|Games|Software|Virtualization,"$32,082.00 ",closed,AUS,low,1,7,3
Android|iPhone|Mobile|Mobile Software Tools,"$385,980 ",closed,ESP,low,1,23,3
Analytics|Software,"$24,000,000 ",closed,ISR,low,1,6,3
iPad|iPhone|Mobile|Software,"$30,000 ",closed,AUS,low,1,7,3
SaaS|Security,"$9,251,000 ",closed,IND,low,1,11,3
E-Commerce|Real Estate|Vacation Rentals,"$4,700,000 ",closed,ESP,low,1,23,3
Financial Services|Payments|Point of Sale,"$917,495 ",closed,SWE,low,1,15,3
Journalism|Mobile|Software|Video,"$3,098,400 ",closed,ESP,low,1,23,3
Android|iPhone|Mobile|Mobile Software Tools,"$15,000,000 ",closed,FRA,low,1,5,3
Social Media,"$242,880 ",closed,DEU,low,1,18,3
Cloud Computing|Enterprise Software|PaaS,"$1,000,000 ",closed,IND,low,1,11,3
Curated Web,"$150,000 ",closed,CHN,low,1,9,3
Hardware + Software,"$122,000 ",closed,SWE,low,1,15,3
Online Travel|Travel,"$20,000 ",closed,AUS,low,1,7,3
Education,"$40,000 ",closed,CHL,low,1,28,3
Curated Web|Events,"$1,514,366 ",closed,BEL,low,1,12,3
Advertising|Lead Generation|Payments|Trading,"$800,000 ",closed,BRA,low,1,8,3
Bio-Pharm|Biotechnology|Medical,"$5,591,716 ",closed,LIE,low,1,60,3
Software|Web Development,"$100,000 ",closed,TUR,low,1,37,3
Advertising,"$534,000 ",closed,FRA,low,1,5,3
Apps|Internet|Messaging,"$100,000 ",closed,UKR,low,1,50,3
Interface Design|Internet Marketing|Software|Web Design|Web Development,"$5,000 ",closed,PHL,low,1,33,3
Crowdsourcing|Curated Web|Internet,"$20,000 ",closed,MEX,low,1,26,3
Business Development|Software|Venture Capital,"$250,000 ",closed,NZL,low,1,13,3
Advertising|Event Management|Events|Sales and Marketing|Social Media,"$720,750 ",closed,NLD,low,1,14,3
Facebook Applications|Games|iOS|Photography,"$100,000 ",closed,FRA,low,1,5,3
Aerospace|Defense|Services|Technology,"$1,320,475 ",closed,ESP,low,1,23,3
Browser Extensions|Curated Web|Image Recognition|Photography,"$5,100,000 ",closed,SWE,low,1,15,3
Identity|Market Research|Polling|Reviews and Recommendations|Social Network Media|Surveys|Web Hosting,"$2,000,000 ",closed,ISR,low,1,6,3
Health Care,"$830,000 ",closed,ISR,low,1,6,3
Internet|Marketplaces|Mobile|Software|Transportation|Travel,"$65,118 ",closed,LTU,low,1,61,3
Data Center Automation|Data Visualization|Testing,"$182,055 ",closed,BRA,low,1,8,3
Energy,"$40,000 ",closed,CHL,low,1,28,3
News,"$500,000 ",closed,IND,low,1,11,3
Sports,"$175,916 ",closed,ESP,low,1,23,3
E-Commerce,"$534,480 ",closed,FRA,low,1,5,3
Game|Games|Social Media,"$259,989 ",closed,AUT,low,1,38,3
Consulting|Outsourcing|Sales and Marketing|SEO,"$100,000 ",closed,PAK,low,1,30,3
Software|Testing,"$315,380 ",closed,EST,low,1,45,3
Messaging,"$4,000,000 ",closed,ISR,low,1,6,3
Social Media,"$240,000 ",closed,JPN,low,1,10,3
Creative|Design|Software,"$53,000 ",closed,FRA,low,1,5,3
Advertising|Internet|Monetization|Public Relations|Social Media|Television|Video,"$1,314,175 ",closed,ESP,low,1,23,3
Business Services|Networking|Social Media|Social Network Media,"$180,000 ",closed,UKR,low,1,50,3
Mobile,"$173,121 ",closed,DNK,low,1,19,3
Clean Technology,"$1,250,000 ",closed,CHE,low,1,4,3
Messaging,"$3,400,000 ",closed,CHN,low,1,9,3
Finance,"$200,000 ",closed,CHN,low,1,9,3
Hardware + Software|M2M|Security,"$500,000 ",closed,POL,low,1,32,3
E-Commerce|Video|Web Tools,"$1,700,000 ",closed,ISR,low,1,6,3
Contact Management|NFC|Software,"$7,207 ",closed,POL,low,1,32,3
Biotechnology,"$24,497,760 ",closed,AUS,low,1,7,3
Automotive|Services|Technology,"$605,092 ",closed,BGR,low,1,40,3
Hardware + Software,"$7,650,000 ",closed,ISR,low,1,6,3
Career Management|Music|Promotional,"$650,000 ",closed,MYS,low,1,31,3
Embedded Hardware and Software|Internet of Things|Recycling|Web Development,"$220,000 ",closed,TUR,low,1,37,3
Apps,"$2,400,000 ",closed,SWE,low,1,15,3
Enterprise Software|Games|Internet,"$52,840 ",closed,ESP,low,1,23,3
Content|Games,"$1,960,000 ",closed,ESP,low,1,23,3
Development Platforms|Entertainment|Technology,"$100,000 ",closed,CHN,low,1,9,3
Location Based Services|Photography|Private Social Networking|Reviews and Recommendations|Social Media|Software|Travel,"$3,500,000 ",closed,AUS,low,1,7,3
News,"$2,037,750 ",closed,ESP,low,1,23,3
Hospitality|Online Reservations,"$720,480 ",closed,NLD,low,1,14,3
Cloud Computing|Games|Home & Garden|SaaS|Software,"$1,397,531 ",closed,DNK,low,1,19,3
Clean Technology,"$3,611,685 ",closed,ITA,low,1,17,3
Information Technology|SaaS|Services,"$854,551 ",closed,FRA,low,1,5,3
Agriculture|Business Services|Farming,"$25,000,000 ",closed,AUS,low,1,7,3
Education|Training,"$540,000 ",closed,SAU,low,1,58,3
Biotechnology|Health Diagnostics,"$6,539,000 ",closed,ESP,low,1,23,3
Security,"$9,100,000 ",closed,DEU,low,1,18,3
Innovation Management|Software|Wearables,"$11,143 ",closed,PHL,low,1,33,3
Business Development|Internet,"$100,000 ",closed,DNK,low,1,19,3
Clean Technology,"$2,715,200 ",closed,ITA,low,1,17,3
Health and Insurance|Health and Wellness|Pets|Veterinary,"$12,327,835 ",closed,FRA,low,1,5,3
Public Transportation,"$7,000,000 ",closed,IND,low,1,11,3
Content|Search|Social Media|Startups,"$1,500,000 ",closed,NOR,low,1,25,3
Industrial|Industrial Automation,"$7,962,962 ",closed,CHE,low,1,4,3
E-Commerce|Flash Sales|Wine And Spirits,"$225,000.00 ",closed,BRA,low,1,8,3
Agriculture|Consumer Goods,"$3,750,000 ",closed,MYS,low,1,31,3
Clean Technology,"$50,000 ",closed,PER,low,1,51,3
